Tournament_Members,Player1,Player2,Player3,Avg_Norm_Score,Avg_Norm_Cooperation_Rate,Avg_Good_Partner_Rate,Avg_Eigenmoses_Rate,Avg_Eigenjesus_Rate,Avg_Norm_CC_Distribution
"Suspicious Tit For Tat,Tit For Tat,Win-Shift Lose-Stay Coop",Suspicious Tit For Tat,Tit For Tat,Win-Shift Lose-Stay Coop,2.6180555555555554,0.5287037037037037,0.8333333333333334,-0.0251716086304787,0.5568691205821509,0.23611111111111108
"Suspicious Tit For Tat,Tit For Tat,Win-Stay Lose-Shift",Suspicious Tit For Tat,Tit For Tat,Win-Stay Lose-Shift,2.5416666666666665,0.6388888888888888,1.0,0.4510412434098133,0.5446469181308061,0.3333333333333333
"Suspicious Tit For Tat,Tit For Tat,Win-Stay Lose-Shift Defect",Suspicious Tit For Tat,Tit For Tat,Win-Stay Lose-Shift Defect,2.1458333333333335,0.47129629629629627,0.8333333333333334,0.06456296308176734,0.5546493462151066,0.0
"Suspicious Tit For Tat,Two Coop,Two Coop",Suspicious Tit For Tat,Two Coop,Two Coop,2.055555555555556,0.2515873015873016,1.0,0.4714040397687101,0.5729373037378842,0.027777777777777776
"Suspicious Tit For Tat,Two Coop,Two Defect",Suspicious Tit For Tat,Two Coop,Two Defect,2.0,0.2275132275132275,1.0,0.47140452079103173,0.5672613554457786,0.0
"Suspicious Tit For Tat,Two Coop,Win-Shift Lose-Stay",Suspicious Tit For Tat,Two Coop,Win-Shift Lose-Stay,1.638888888888889,0.15343915343915343,1.0,0.5595785800919756,0.5322640951090977,0.027777777777777776
"Suspicious Tit For Tat,Two Coop,Win-Shift Lose-Stay Coop",Suspicious Tit For Tat,Two Coop,Win-Shift Lose-Stay Coop,2.118055555555556,0.29325396825396827,0.8333333333333334,0.3858148003936712,0.5695428648383377,0.15277777777777776
"Suspicious Tit For Tat,Two Coop,Win-Stay Lose-Shift",Suspicious Tit For Tat,Two Coop,Win-Stay Lose-Shift,2.263888888888889,0.40343915343915343,1.0,0.26140551332701684,0.5379725833137826,0.027777777777777776
"Suspicious Tit For Tat,Two Coop,Win-Stay Lose-Shift Defect",Suspicious Tit For Tat,Two Coop,Win-Stay Lose-Shift Defect,2.1458333333333335,0.3654761904761905,0.8333333333333334,0.4700138739681563,0.5242579041530907,0.0
"Suspicious Tit For Tat,Two Defect,Two Defect",Suspicious Tit For Tat,Two Defect,Two Defect,1.0,0.0,1.0,0.5773502691896258,,0.0
"Suspicious Tit For Tat,Two Defect,Win-Shift Lose-Stay",Suspicious Tit For Tat,Two Defect,Win-Shift Lose-Stay,1.0,0.0,1.0,0.5773502691896258,,0.0
"Suspicious Tit For Tat,Two Defect,Win-Shift Lose-Stay Coop",Suspicious Tit For Tat,Two Defect,Win-Shift Lose-Stay Coop,1.659722222222222,0.18611111111111112,0.6666666666666666,0.5120468761489408,0.49743533920414923,0.15277777777777776
"Suspicious Tit For Tat,Two Defect,Win-Stay Lose-Shift",Suspicious Tit For Tat,Two Defect,Win-Stay Lose-Shift,1.7083333333333333,0.2685185185185185,1.0,0.5117743766452872,0.48828344495791587,0.0
"Suspicious Tit For Tat,Two Defect,Win-Stay Lose-Shift Defect",Suspicious Tit For Tat,Two Defect,Win-Stay Lose-Shift Defect,1.6458333333333333,0.24907407407407403,0.8333333333333334,0.5125824154871655,0.4740723355097632,0.0
"Suspicious Tit For Tat,Win-Shift Lose-Stay,Win-Shift Lose-Stay",Suspicious Tit For Tat,Win-Shift Lose-Stay,Win-Shift Lose-Stay,1.0,0.0,1.0,0.5773502691896258,,0.0
"Suspicious Tit For Tat,Win-Shift Lose-Stay,Win-Shift Lose-Stay Coop",Suspicious Tit For Tat,Win-Shift Lose-Stay,Win-Shift Lose-Stay Coop,1.659722222222222,0.18611111111111112,0.6666666666666666,0.5120468761489408,0.49743533920414923,0.15277777777777776
"Suspicious Tit For Tat,Win-Shift Lose-Stay,Win-Stay Lose-Shift",Suspicious Tit For Tat,Win-Shift Lose-Stay,Win-Stay Lose-Shift,1.875,0.3055555555555556,0.8333333333333334,0.5356217410109739,0.5346264076727483,0.0
"Suspicious Tit For Tat,Win-Shift Lose-Stay,Win-Stay Lose-Shift Defect",Suspicious Tit For Tat,Win-Shift Lose-Stay,Win-Stay Lose-Shift Defect,1.7708333333333333,0.27685185185185185,0.6666666666666666,0.5357238937631249,0.5189943540785146,0.0
"Suspicious Tit For Tat,Win-Shift Lose-Stay Coop,Win-Shift Lose-Stay Coop",Suspicious Tit For Tat,Win-Shift Lose-Stay Coop,Win-Shift Lose-Stay Coop,2.1597222222222228,0.321031746031746,0.6666666666666666,0.39643614341365124,0.5761923611548878,0.23611111111111108
"Suspicious Tit For Tat,Win-Shift Lose-Stay Coop,Win-Stay Lose-Shift",Suspicious Tit For Tat,Win-Shift Lose-Stay Coop,Win-Stay Lose-Shift,2.4305555555555554,0.45899470899470907,0.6666666666666666,0.11549892987955844,0.5657254604924405,0.1111111111111111
"Suspicious Tit For Tat,Win-Shift Lose-Stay Coop,Win-Stay Lose-Shift Defect",Suspicious Tit For Tat,Win-Shift Lose-Stay Coop,Win-Stay Lose-Shift Defect,2.3541666666666665,0.4302910052910053,0.5,0.3610013606669707,0.5624763655301765,0.08333333333333333
"Suspicious Tit For Tat,Win-Stay Lose-Shift,Win-Stay Lose-Shift",Suspicious Tit For Tat,Win-Stay Lose-Shift,Win-Stay Lose-Shift,2.4166666666666665,0.6111111111111112,0.8333333333333334,0.40727817314413123,0.5292325529305445,0.3333333333333333
"Suspicious Tit For Tat,Win-Stay Lose-Shift,Win-Stay Lose-Shift Defect",Suspicious Tit For Tat,Win-Stay Lose-Shift,Win-Stay Lose-Shift Defect,2.284722222222222,0.5638888888888889,0.5,0.3728508079756785,0.5225753546844102,0.2777777777777778
"Suspicious Tit For Tat,Win-Stay Lose-Shift Defect,Win-Stay Lose-Shift Defect",Suspicious Tit For Tat,Win-Stay Lose-Shift Defect,Win-Stay Lose-Shift Defect,2.1736111111111107,0.540079365079365,0.8333333333333334,0.37789301550371396,0.5233286928533957,0.3055555555555555
"Sucker Coop,Sucker Coop,Sucker Coop",Sucker Coop,Sucker Coop,Sucker Coop,1.3055555555555556,0.14973544973544972,1.0,0.569344496171403,0.5352957697637519,0.15277777777777776
"Sucker Coop,Sucker Coop,Sucker Defect",Sucker Coop,Sucker Coop,Sucker Defect,2.1666666666666665,0.3201058201058201,0.6666666666666666,0.3870893395412634,0.4556054204254041,0.08333333333333333
"Sucker Coop,Sucker Coop,Thirteen Coop",Sucker Coop,Sucker Coop,Thirteen Coop,2.201388888888889,0.45436507936507936,0.6666666666666666,-0.11474223023672032,0.4137139422414356,0.15277777777777776
"Sucker Coop,Sucker Coop,Thirteen Defect",Sucker Coop,Sucker Coop,Thirteen Defect,2.1666666666666665,0.42566137566137563,0.6666666666666666,0.1529219786986792,0.549716414936361,0.08333333333333333
"Sucker Coop,Sucker Coop,Tit For Tat",Sucker Coop,Sucker Coop,Tit For Tat,1.409722222222222,0.27843915343915343,0.6666666666666666,0.5416259014641175,0.4352881581485862,0.15277777777777776
"Sucker Coop,Sucker Coop,Two Coop",Sucker Coop,Sucker Coop,Two Coop,1.3055555555555556,0.14973544973544972,1.0,0.569344496171403,0.5352957697637519,0.15277777777777776
"Sucker Coop,Sucker Coop,Two Defect",Sucker Coop,Sucker Coop,Two Defect,1.409722222222222,0.16732804232804233,0.6666666666666666,0.5596932068646345,0.527321553705537,0.15277777777777776
"Sucker Coop,Sucker Coop,Win-Shift Lose-Stay",Sucker Coop,Sucker Coop,Win-Shift Lose-Stay,1.409722222222222,0.16732804232804233,0.6666666666666666,0.5596932068646345,0.527321553705537,0.15277777777777776
"Sucker Coop,Sucker Coop,Win-Shift Lose-Stay Coop",Sucker Coop,Sucker Coop,Win-Shift Lose-Stay Coop,1.3055555555555556,0.14973544973544972,1.0,0.569344496171403,0.5352957697637519,0.15277777777777776
"Sucker Coop,Sucker Coop,Win-Stay Lose-Shift",Sucker Coop,Sucker Coop,Win-Stay Lose-Shift,1.8055555555555554,0.3664021164021164,0.6666666666666666,0.405337116460581,0.4221432286835376,0.15277777777777776
"Sucker Coop,Sucker Coop,Win-Stay Lose-Shift Defect",Sucker Coop,Sucker Coop,Win-Stay Lose-Shift Defect,2.1666666666666665,0.42566137566137563,0.6666666666666666,0.1529219786986792,0.549716414936361,0.08333333333333333
"Sucker Coop,Sucker Defect,Sucker Defect",Sucker Coop,Sucker Defect,Sucker Defect,2.0,0.25925925925925924,0.6666666666666666,-0.39976230907826843,0.3333333333333333,0.0
"Sucker Coop,Sucker Defect,Thirteen Coop",Sucker Coop,Sucker Defect,Thirteen Coop,2.5208333333333335,0.49537037037037035,0.5,-0.23884762964454756,0.3798386022715441,0.041666666666666664
"Sucker Coop,Sucker Defect,Thirteen Defect",Sucker Coop,Sucker Defect,Thirteen Defect,2.4583333333333335,0.46666666666666656,0.5,-0.1932142638081162,0.45870730195857456,0.0
"Sucker Coop,Sucker Defect,Tit For Tat",Sucker Coop,Sucker Defect,Tit For Tat,1.6874999999999998,0.3101851851851852,0.5,0.07944873848741112,0.3861230482366808,0.041666666666666664
"Sucker Coop,Sucker Defect,Two Coop",Sucker Coop,Sucker Defect,Two Coop,1.625,0.19074074074074074,0.6666666666666666,0.39737671918255524,0.4296796651831598,0.041666666666666664
"Sucker Coop,Sucker Defect,Two Defect",Sucker Coop,Sucker Defect,Two Defect,1.6458333333333333,0.1898148148148148,0.6666666666666666,0.38102991922646084,0.4161212613272889,0.041666666666666664
"Sucker Coop,Sucker Defect,Win-Shift Lose-Stay",Sucker Coop,Sucker Defect,Win-Shift Lose-Stay,1.6458333333333333,0.1898148148148148,0.6666666666666666,0.38102991922646084,0.4161212613272889,0.041666666666666664
"Sucker Coop,Sucker Defect,Win-Shift Lose-Stay Coop",Sucker Coop,Sucker Defect,Win-Shift Lose-Stay Coop,2.0833333333333335,0.2925925925925925,0.6666666666666666,0.5496568397325157,0.42967970239809805,0.041666666666666664
"Sucker Coop,Sucker Defect,Win-Stay Lose-Shift",Sucker Coop,Sucker Defect,Win-Stay Lose-Shift,2.0833333333333335,0.39814814814814814,0.5,0.12630268329207092,0.38257513163671514,0.041666666666666664
"Sucker Coop,Sucker Defect,Win-Stay Lose-Shift Defect",Sucker Coop,Sucker Defect,Win-Stay Lose-Shift Defect,2.25,0.42037037037037034,0.5,0.3517869751650305,0.4587323559750692,0.0
"Sucker Coop,Thirteen Coop,Thirteen Coop",Sucker Coop,Thirteen Coop,Thirteen Coop,2.7291666666666665,0.7453703703703703,0.6666666666666666,0.23727366695606056,0.513584882538547,0.4583333333333333
"Sucker Coop,Thirteen Coop,Thirteen Defect",Sucker Coop,Thirteen Coop,Thirteen Defect,2.5416666666666665,0.6148148148148148,0.5,-0.11648679382769349,0.40917783225753696,0.08333333333333333
"Sucker Coop,Thirteen Coop,Tit For Tat",Sucker Coop,Thirteen Coop,Tit For Tat,2.3541666666666665,0.662037037037037,0.6666666666666666,0.29627552470866286,0.5151056349491763,0.4583333333333333
"Sucker Coop,Thirteen Coop,Two Coop",Sucker Coop,Thirteen Coop,Two Coop,2.2083333333333335,0.487037037037037,0.6666666666666666,0.2115866666879104,0.4861775075449229,0.2916666666666667
"Sucker Coop,Thirteen Coop,Two Defect",Sucker Coop,Thirteen Coop,Two Defect,2.2708333333333335,0.49537037037037035,0.5,0.19201672800741373,0.49000222166336105,0.2916666666666667
"Sucker Coop,Thirteen Coop,Win-Shift Lose-Stay",Sucker Coop,Thirteen Coop,Win-Shift Lose-Stay,2.2708333333333335,0.49537037037037035,0.5,0.19201672800741373,0.49000222166336105,0.2916666666666667
"Sucker Coop,Thirteen Coop,Win-Shift Lose-Stay Coop",Sucker Coop,Thirteen Coop,Win-Shift Lose-Stay Coop,2.2083333333333335,0.487037037037037,0.6666666666666666,0.2115866666879104,0.4861775075449229,0.2916666666666667
"Sucker Coop,Thirteen Coop,Win-Stay Lose-Shift",Sucker Coop,Thirteen Coop,Win-Stay Lose-Shift,2.5416666666666665,0.7037037037037037,0.6666666666666666,0.279016726454777,0.5144104030483078,0.4583333333333333
"Sucker Coop,Thirteen Coop,Win-Stay Lose-Shift Defect",Sucker Coop,Thirteen Coop,Win-Stay Lose-Shift Defect,2.5416666666666665,0.6148148148148148,0.5,-0.11648679382769349,0.40917783225753696,0.08333333333333333
"Sucker Coop,Thirteen Defect,Thirteen Defect",Sucker Coop,Thirteen Defect,Thirteen Defect,2.611111111111111,0.6743386243386243,0.6666666666666666,0.4157889188529548,0.572551341918612,0.3055555555555555
"Sucker Coop,Thirteen Defect,Tit For Tat",Sucker Coop,Thirteen Defect,Tit For Tat,2.2291666666666665,0.591931216931217,0.6666666666666666,0.48927167767406116,0.5686538233159345,0.2916666666666667
"Sucker Coop,Thirteen Defect,Two Coop",Sucker Coop,Thirteen Defect,Two Coop,2.111111111111111,0.43544973544973536,0.6666666666666666,0.46571477811006806,0.5527744951709729,0.18055555555555558
"Sucker Coop,Thirteen Defect,Two Defect",Sucker Coop,Thirteen Defect,Two Defect,2.173611111111111,0.4437830687830687,0.5,0.41977366134766564,0.5431316594440766,0.18055555555555558
"Sucker Coop,Thirteen Defect,Win-Shift Lose-Stay",Sucker Coop,Thirteen Defect,Win-Shift Lose-Stay,2.173611111111111,0.4437830687830687,0.5,0.41977366134766564,0.5431316594440766,0.18055555555555558
"Sucker Coop,Thirteen Defect,Win-Shift Lose-Stay Coop",Sucker Coop,Thirteen Defect,Win-Shift Lose-Stay Coop,2.0833333333333335,0.3984126984126984,0.6666666666666666,-0.12403441702735422,0.5591445524285223,0.041666666666666664
"Sucker Coop,Thirteen Defect,Win-Stay Lose-Shift",Sucker Coop,Thirteen Defect,Win-Stay Lose-Shift,2.4305555555555554,0.6428571428571428,0.5,0.476973686134104,0.559769056160897,0.3194444444444445
"Sucker Coop,Thirteen Defect,Win-Stay Lose-Shift Defect",Sucker Coop,Thirteen Defect,Win-Stay Lose-Shift Defect,2.611111111111111,0.6743386243386243,0.6666666666666666,0.4157889188529548,0.572551341918612,0.3055555555555555
"Sucker Coop,Tit For Tat,Tit For Tat",Sucker Coop,Tit For Tat,Tit For Tat,2.1041666666666665,0.6064814814814814,0.6666666666666666,0.328650566872642,0.5162070331779396,0.4583333333333333
"Sucker Coop,Tit For Tat,Two Coop",Sucker Coop,Tit For Tat,Two Coop,1.8888888888888886,0.3851851851851852,0.6666666666666666,0.44246481175076185,0.5050113783228662,0.15277777777777776
"Sucker Coop,Tit For Tat,Two Defect",Sucker Coop,Tit For Tat,Two Defect,1.9375,0.38425925925925924,0.6666666666666666,0.4454037163887861,0.5127146766754603,0.125
"Sucker Coop,Tit For Tat,Win-Shift Lose-Stay",Sucker Coop,Tit For Tat,Win-Shift Lose-Stay,1.9930555555555554,0.4212962962962962,0.6666666666666666,0.3893833888167065,0.5198498491900461,0.23611111111111108
"Sucker Coop,Tit For Tat,Win-Shift Lose-Stay Coop",Sucker Coop,Tit For Tat,Win-Shift Lose-Stay Coop,1.9305555555555554,0.41296296296296287,0.8333333333333334,0.41782577912733404,0.5133543640691776,0.23611111111111108
"Sucker Coop,Tit For Tat,Win-Stay Lose-Shift",Sucker Coop,Tit For Tat,Win-Stay Lose-Shift,2.2916666666666665,0.6481481481481481,0.6666666666666666,0.3189185915236035,0.5151945099359913,0.4583333333333333
"Sucker Coop,Tit For Tat,Win-Stay Lose-Shift Defect",Sucker Coop,Tit For Tat,Win-Stay Lose-Shift Defect,2.125,0.5222222222222221,0.6666666666666666,0.22584611470788976,0.561260555143392,0.08333333333333333
"Sucker Coop,Two Coop,Two Coop",Sucker Coop,Two Coop,Two Coop,1.3055555555555556,0.14973544973544972,1.0,0.569344496171403,0.5352957697637519,0.15277777777777776
"Sucker Coop,Two Coop,Two Defect",Sucker Coop,Two Coop,Two Defect,1.8125,0.25066137566137564,0.8333333333333334,0.5598498036733787,0.5740427368298153,0.125
"Sucker Coop,Two Coop,Win-Shift Lose-Stay",Sucker Coop,Two Coop,Win-Shift Lose-Stay,1.451388888888889,0.17658730158730157,0.8333333333333334,0.5629833185711903,0.5386029521641106,0.15277777777777776
"Sucker Coop,Two Coop,Win-Shift Lose-Stay Coop",Sucker Coop,Two Coop,Win-Shift Lose-Stay Coop,1.3055555555555556,0.14973544973544972,1.0,0.569344496171403,0.5352957697637519,0.15277777777777776
"Sucker Coop,Two Coop,Win-Stay Lose-Shift",Sucker Coop,Two Coop,Win-Stay Lose-Shift,1.8888888888888886,0.38492063492063494,0.8333333333333334,0.4587181866506929,0.48961080015271924,0.15277777777777776
"Sucker Coop,Two Coop,Win-Stay Lose-Shift Defect",Sucker Coop,Two Coop,Win-Stay Lose-Shift Defect,2.0,0.38862433862433865,0.8333333333333334,0.4818822160220971,0.5500823794167865,0.08333333333333333
"Sucker Coop,Two Defect,Two Defect",Sucker Coop,Two Defect,Two Defect,1.4375,0.16203703703703703,0.6666666666666666,0.5264877201431123,0.4916650895293931,0.125
"Sucker Coop,Two Defect,Win-Shift Lose-Stay",Sucker Coop,Two Defect,Win-Shift Lose-Stay,1.4375,0.16203703703703703,0.6666666666666666,0.5264877201431123,0.4916650895293931,0.125
"Sucker Coop,Two Defect,Win-Shift Lose-Stay Coop",Sucker Coop,Two Defect,Win-Shift Lose-Stay Coop,1.472222222222222,0.18148148148148147,0.6666666666666666,0.5483558780168063,0.5239927829802304,0.15277777777777776
"Sucker Coop,Two Defect,Win-Stay Lose-Shift",Sucker Coop,Two Defect,Win-Stay Lose-Shift,1.9583333333333333,0.3888888888888889,0.6666666666666666,0.4178195799419546,0.49300093675496304,0.125
"Sucker Coop,Two Defect,Win-Stay Lose-Shift Defect",Sucker Coop,Two Defect,Win-Stay Lose-Shift Defect,2.125,0.41111111111111104,0.6666666666666666,0.3086940913975948,0.5417508340273464,0.08333333333333333
"Sucker Coop,Win-Shift Lose-Stay,Win-Shift Lose-Stay",Sucker Coop,Win-Shift Lose-Stay,Win-Shift Lose-Stay,1.4375,0.16203703703703703,0.6666666666666666,0.5264877201431123,0.4916650895293931,0.125
"Sucker Coop,Win-Shift Lose-Stay,Win-Shift Lose-Stay Coop",Sucker Coop,Win-Shift Lose-Stay,Win-Shift Lose-Stay Coop,1.472222222222222,0.18148148148148147,0.6666666666666666,0.5483558780168063,0.5239927829802304,0.15277777777777776
"Sucker Coop,Win-Shift Lose-Stay,Win-Stay Lose-Shift",Sucker Coop,Win-Shift Lose-Stay,Win-Stay Lose-Shift,2.125,0.4259259259259259,0.5,0.5266578459856599,0.5560580042432032,0.125
"Sucker Coop,Win-Shift Lose-Stay,Win-Stay Lose-Shift Defect",Sucker Coop,Win-Shift Lose-Stay,Win-Stay Lose-Shift Defect,2.25,0.4388888888888889,0.5,0.5142735507028566,0.5441274680448254,0.08333333333333333
"Sucker Coop,Win-Shift Lose-Stay Coop,Win-Shift Lose-Stay Coop",Sucker Coop,Win-Shift Lose-Stay Coop,Win-Shift Lose-Stay Coop,1.3055555555555556,0.14973544973544972,1.0,0.569344496171403,0.5352957697637519,0.15277777777777776
"Sucker Coop,Win-Shift Lose-Stay Coop,Win-Stay Lose-Shift",Sucker Coop,Win-Shift Lose-Stay Coop,Win-Stay Lose-Shift,2.013888888888889,0.41269841269841273,0.6666666666666666,0.517576524686064,0.5352259497806338,0.15277777777777776
"Sucker Coop,Win-Shift Lose-Stay Coop,Win-Stay Lose-Shift Defect",Sucker Coop,Win-Shift Lose-Stay Coop,Win-Stay Lose-Shift Defect,2.1666666666666665,0.42566137566137563,0.6666666666666666,0.1529219786986792,0.549716414936361,0.08333333333333333
"Sucker Coop,Win-Stay Lose-Shift,Win-Stay Lose-Shift",Sucker Coop,Win-Stay Lose-Shift,Win-Stay Lose-Shift,2.4166666666666665,0.6759259259259259,0.6666666666666666,0.3042345165085291,0.5148329617478401,0.4583333333333333
"Sucker Coop,Win-Stay Lose-Shift,Win-Stay Lose-Shift Defect",Sucker Coop,Win-Stay Lose-Shift,Win-Stay Lose-Shift Defect,2.513888888888889,0.6703703703703704,0.5,0.4941804024193453,0.561704640824208,0.36111111111111116
"Sucker Coop,Win-Stay Lose-Shift Defect,Win-Stay Lose-Shift Defect",Sucker Coop,Win-Stay Lose-Shift Defect,Win-Stay Lose-Shift Defect,2.611111111111111,0.6743386243386243,0.6666666666666666,0.4157889188529548,0.572551341918612,0.3055555555555555
"Sucker Defect,Sucker Defect,Sucker Defect",Sucker Defect,Sucker Defect,Sucker Defect,1.0,0.0,1.0,0.5773502691896258,,0.0
"Sucker Defect,Sucker Defect,Thirteen Coop",Sucker Defect,Sucker Defect,Thirteen Coop,2.0,0.3333333333333333,0.6666666666666666,0.19245008972987523,0.3333333333333333,0.0
"Sucker Defect,Sucker Defect,Thirteen Defect",Sucker Defect,Sucker Defect,Thirteen Defect,1.8958333333333337,0.3046296296296296,0.6666666666666666,0.26614726287611923,0.3333333333333333,0.0
"Sucker Defect,Sucker Defect,Tit For Tat",Sucker Defect,Sucker Defect,Tit For Tat,1.1041666666666667,0.13425925925925924,0.6666666666666666,0.55116057320083,0.3333333333333333,0.0
"Sucker Defect,Sucker Defect,Two Coop",Sucker Defect,Sucker Defect,Two Coop,1.1041666666666667,0.0287037037037037,0.6666666666666666,0.5751007908432512,0.3333333333333333,0.0
"Sucker Defect,Sucker Defect,Two Defect",Sucker Defect,Sucker Defect,Two Defect,1.0,0.0,1.0,0.5773502691896258,,0.0
"Sucker Defect,Sucker Defect,Win-Shift Lose-Stay",Sucker Defect,Sucker Defect,Win-Shift Lose-Stay,1.0,0.0,1.0,0.5773502691896258,,0.0
"Sucker Defect,Sucker Defect,Win-Shift Lose-Stay Coop",Sucker Defect,Sucker Defect,Win-Shift Lose-Stay Coop,2.0,0.22777777777777775,0.6666666666666666,-0.08903922592089786,0.3333333333333333,0.0
"Sucker Defect,Sucker Defect,Win-Stay Lose-Shift",Sucker Defect,Sucker Defect,Win-Stay Lose-Shift,1.5,0.2222222222222222,0.6666666666666666,0.47140452079103173,0.3333333333333333,0.0
"Sucker Defect,Sucker Defect,Win-Stay Lose-Shift Defect",Sucker Defect,Sucker Defect,Win-Stay Lose-Shift Defect,1.5,0.21666666666666667,0.6666666666666666,0.47140452079103173,0.3333333333333333,0.0
"Sucker Defect,Thirteen Coop,Thirteen Coop",Sucker Defect,Thirteen Coop,Thirteen Coop,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.19245008972987523,0.47140452079103173,0.3333333333333333
"Sucker Defect,Thirteen Coop,Thirteen Defect",Sucker Defect,Thirteen Coop,Thirteen Defect,2.4375,0.5361111111111111,0.5,0.12815532606330676,0.3379942106908727,0.0
